EXCHANGE Could Be Placed in Bankruptcy,-1
As Crypto continue to Climb,1
ASSET TIME Conference DATE Peer to Peer Crypto Conference,0
Will ASSET Grow By AMOUNT,0
ASSET abrupt price rally with no specific reason could drive volatility higher,0
ASSET Accepted as Payment Option  by Major Company,1
ASSET Accepted as Payment Option by Major ORGANIZATION,1
ASSET Account Accuses Twitter of Shadow Banning to Restrict Its Reach,1
ASSET Acquires CoinPlay & Announces BitTorrent Live Streaming ASSET,1
ASSET Action Bullish For ASSET,1
ASSET Added as Newest Crypto Collateral Option,1
ASSET Added by COMPANY ,1
ASSET Added by Upgraded Spend Wallet,1
ASSET Addresses Continues to Grow,0
ASSET Adds AMOUNT More ORGANIZATION,1
ASSET adds ASSET,1
ASSET Adoption Growing Organically ,1
ASSET advocate PERSON shows his support for COMPANY founder PERSON again,0
After Microsoft Outlook ASSET can now be sent via Gmail using a simple Chrome extension,1
ASSET After TIME In Doldrums,-1
ASSET Again Rebounds From Strong Price Support ,1
ASSET Aims to Tap AMOUNT billion Customers ,1
(ASSET) Airdrop Kicks Off Next Week,1
ASSET Allegedly Conceals Suffering Malicious Attack,-1
ASSET AMOUNT% after ASSET wakes up,1
ASSET AMOUNT backed COMPANY introduces,1
ASSET AMOUNT backed Startup Reveals Plans ,1
ASSET AMOUNT Backed Startup To Deploy,1
ASSET AMOUNT fuelled pyramid scam,-1
ASSET AMOUNT Hour trading Volume Reaches AMOUNT up,1
ASSET AMOUNT Lower  Over Last Week,-1
ASSET AMOUNT near-death experience,-1
ASSET AMOUNT surge does not mean an end to the crypto winter ,-1
ASSET AMOUNT Upgrade,1
ASSET and ASSET Are Heading to LOCATION,0
ASSET and ASSET [ASSET]  Bear tightens grasp over crypto-verse,-1
ASSET and ASSET [ASSET]  Bulls lead resistance against market correction,0
ASSET and ASSET [ASSET]  Bull's presence strengthens market - AMBCrypto,1
ASSET and ASSET [ASSET]  Prices stagnate as bears rule market once again,-1
ASSET and ASSET Become Crypto Trailblazers in Anarchist Paradise with Drugs,-1
ASSET and ASSET Cash surge by over AMOUNT following announcement of first halving,1
ASSET and ASSET Emerge Strongest from Rally,0
ASSET and ASSET Launch New Program to Fund Startups That Utilize Tangle,1
ASSET and ASSET Markets More Regulated Than,1
ASSET and ASSET Might ‘Officially Collaborate’,1
ASSET and ASSET Ranked Way Below Top Cryptocurrencies in Chinese Rankings,-1
ASSET and ASSET scam ,-1
ASSET and ASSET Step Aboard the Bull Train,1
ASSET and ASSET Surge,1
ASSET and ASSET The Unstoppable Crypto Duo,0
ASSET and ASSET Whales Move Nearly  MONEY — Is a Big Price Movement on Its Way,0
ASSET and Blockchain Meet ups for YEAR,0
ASSET and Crypto Far From Dead Huge Potential Upside,1
ASSET and Cryptourrency EXCHANGE Reported Trading Volumes Found Fake,-1
ASSET and Friends Launches Its Inaugural Webisode ,0
ASSET and Others into a Bull Run,1
ASSET And Precious Metals,0
ASSET and Recent ASSET Price Emergence Is Not An Fool Joke as Mainstream Media Claims,1
ASSET And The Rise Of Alternatives,0
ASSET Announces New,1
ASSET Announces PERSON and PERSON to Join Its,1
ASSET Announces Supervision by Financial Supervisory Authority of LOCATION,-1
ASSET Application Based on AMOUNT of Reported Trading,0
ASSET Approaches MONEY Up AMOUNT Percent in TIME,1
(ASSET) Are Bulls Ready for MONEY AMOUNT,1
Army Attacks Twitter – ASSET Waiting to Sell AMOUNT ASSET When Price Skyrockets,-1
ASSET army provides support to scammed user; CZ steps in to provide first-hand customer service,1
ASSET [ASSET] all AMOUNT time high crosses AMOUNT,1
ASSET [ASSET] and ASSET Shift Gears Further Gains Possible,1
ASSET (ASSET) Approaching Resistance,0
ASSET (ASSET) Are Leaders in Market Sentiment,1
ASSET ASSET ASSET and ASSET Price Prediction,0
ASSET [ASSET] Attacked in TIME,0
ASSET (ASSET) Can Bulls Touch MONEY AMOUNT or Not Yet,0
ASSET (ASSET) Can Easily Reach,0
ASSET [ASSET] closes week as highest gainer,1
ASSET (ASSET) Coming to COMPANY,1
ASSET ASSET Could Pullback Below MONEY AMOUNT ,-1
ASSET (ASSET) Could Start a Bullish Move Soon,1
ASSET/ASSET dominance slips despite price gain ,-1
ASSET (ASSET) Downtrend Intact Below MONEY AMOUNT ,-1
ASSET (ASSET) Draw AMOUNT downs is EXCHANGE a Systemic Risk,-1
ASSET/ASSET drops below MONEY,-1
ASSET (ASSET) Drops By More Than AMOUNT %,-1
ASSET (ASSET) EXCHANGE Announcement Can It Rally,1
ASSET (ASSET) Fresh Increase or Further Decline ,0
ASSET (ASSET) Fresh Uptrend Signaling Further Gains,1
ASSET (ASSET) Further Gains Seem Likely ,1
ASSET (ASSET) gets listed on ASSET EXCHANGE CoinDeal,1
ASSET (ASSET) Had Biggest One-Year Increase in Circulating Supply,0
ASSET (ASSET) Has New Major Upgrades,1
ASSET ASSET Investors Author a Message to Skype Requesting ASSET Micropayments Acceptance,1
ASSET (ASSET) is launching on EXCHANGE,1
ASSET (ASSET) Is This 'THE' Correction,-1
ASSET (ASSET) Just Got Listed ,1
ASSET (ASSET) Launches Light Reference Wallet for Devs to Spot Bugs,1
ASSET [ASSET] Likely Bracing For Next Move Higher,1
ASSET (ASSET) now available on Coinbase,1
ASSET (ASSET) Now Available To Over AMOUNt AMOUNT Users,1
ASSET (ASSET) One Step Closer ,1
ASSET (ASSET) Performance Poor ,-1
ASSET (ASSET) Price At Risk Of Extended Decline ,-1
ASSET (ASSET) Price At Risk Of Significant Losses ,-1
ASSET (ASSET) Price Could Accelerate Towards MONEY AMOUNT ,1
ASSET (ASSET) Price Could Soon Follow ASSET and ASSET Higher Targets MONEY AMOUNT ,1
ASSET (ASSET) Price Predicted to Grow,1
ASSET (ASSET) Price Predicted to Push Higher After Bouncing Back from Below MONEY AMOUNT ,1
ASSET (ASSET) Price Prediction: Downside Thrust Before Fresh Increase,0
ASSET (ASSET) Price Prediction: Primed For More Downsides,-1
ASSET (ASSET) Price Primed For More Losses Below MONEY AMOUNT ,-1
ASSET (ASSET) Price Rallies Sharply As ASSET Price Surges,1
ASSET (ASSET) Price Rally Could Extend,1
ASSET (ASSET) Price Smashes Resistance,1
ASSET (ASSET) Price Soars,-1
ASSET (ASSET) Price Struggling to Hold,-1
ASSET (ASSET) Price: With New Highs Dips Present Buying Opportunity,1
ASSET [ASSET] pump by over AMOUNT % AMOUNT AMBCrypto,1
ASSET [ASSET] pumps by AMOUNT %,1
ASSET (ASSET) Racing After World Bank Recognition ASSET ETP Launch,1
ASSET (ASSET) Rallies Against Market,1
ASSET (ASSET) Register Double AMOUNT Digit Gains,1
ASSET (ASSET) Reports AMOUNT AMOUNT More Daily Operations,1
ASSET (ASSET)  Resistance Gets Tested — Bearish Prediction Could See It Slip Even Further with  MONEY Possible,-1
ASSET (ASSET) Rises Above ICO Price,1
ASSET (ASSET) Searching for the Bottom,-1
ASSET [ASSET] Shows How It Is Better ,1
ASSET [ASSET]’s market cap dominance of stablecoin market down to AMOUNT %,-1
ASSET [ASSET] soars by AMOUNT %,1
ASSET (ASSET) Stability Attractive for Governments and Financial Institutions,1
ASSET (ASSET) Strikes Partnership with COMPANY,1
ASSET (ASSET) Striving to Remain Compliant with LOCATION laws,1
ASSET (ASSET) Support Added ,1
ASSET (ASSET) Surges Nearly AMOUNT % as ASSET Markets Continue to Climb ,1
ASSET (ASSET) Technical Analysis: Battling to Overcome Critical AMOUNT SMA Resistance,0
ASSET [ASSET] The sleeping giant awakens ,1
ASSET (ASSET) Trades Sideways ,1
ASSET (ASSET) Transaction Volume at All AMOUNT Time High Despite Controversy,0
ASSET [ASSET] up by AMOUNT%,1
ASSET (ASSET) Up By AMOUNT% ,1
ASSET (ASSET) Was Stealthily Mined,-1
ASSET at MONEY an Upswing Or a Downturn Which is More Likely to Occur,0
ASSET at MONEY Has Everyone Happy,1
ASSET at Most Overbought Level Since Record Bull Run,1
ASSET ATM payments via lightning network demonstrated by PERSON,0
ASSET ATM provider announces LOCATION placements,1
ASSET ATMs - Everything You Need to Know,0
ASSET at TIME high as cryptocurrency market suddenly springs to life,0
ASSET Awaking from Bear Slumber For the First Time Since TIME,1
ASSET-Backed Cryptocurrency Exchange Set for TIME Launch,0
ASSET back in the limelight as prices surge above MONEY,1
ASSET Back To MONEY,-1
ASSET-Based ETP Debutes on the LOCATION Stock EXCHANGE Today,1
ASSET Based Payments To Over AMOUNT Destinations,1
ASSET Battling To Stay Above MONEY AMOUNT AMOUNT Reversal Ahead,-1
ASSET Bearish Outlook Unchanged,-1
ASSET Bear Market Bottom Has Been Confirmed,-1
ASSET Bear Market Could be Over,1
ASSET Bears Target MONEY AMOUNT Post Downside Break ,-1
ASSET Bears Turning Bullish as ASSET Price Enters into its Transition Phase,1
ASSET Becomes AMOUNT Most Searched Term on Google LOCATION: Are The Bulls Back,0
ASSET Becomes Founding Member of EU-Based Blockchain Association Along with ASSET and ASSET,1
(ASSET) Becomes Top Gainer,1
ASSET Becoming a Hedge Against 'Irresponsible' ORGANIZATION,1
ASSET befriends bull,1
ASSET being declared illegal in the LOCATION,-1
ASSET being declared illegal in the LOCATION is unlikely,1
ASSET Betting on the Reliable ORGANIZATION Website,0
EXCHANGE adds ASSET after Bitrue listing cites mass adoption as key reason,1
ASSET blockchain goes live,1
ASSET Blockchain Is Now Live on ASSET mainnet AMOUNT ,1
ASSET block reward plummets below AMOUNT,-1
ASSET BNB and DASH Price Prediction and Analysis,0
ASSET bows to regulatory pressure,-1
ASSET breaches MONEY briefly on some EXCHANGE,-1
ASSET Breaking Record With AMOUNT Percent Rise in TIME,1
ASSET Breakout Is Nothing to Get Excited About  ,1
ASSET Breakout Predicted on TIME,1
ASSET Breaks Above Key AMOUNT Level,-1
ASSET Breaks Above MONEY,0
ASSET Breaks Below MONEY,0
ASSET breaks major resistance ,1
ASSET breaks MONEY to hit its highest price in TIME,1
ASSET Breaks Past MONEY,0
ASSET Briefly Tops MONEY,1
ASSET Bugs Explained,-1
ASSET Bullish Breakout Allows For Greater Gains,1
ASSET Bullishly Breaks Above MONEY,1
ASSET Bull PERSON Makes a Bet with LOCATION President on Price of ASSET ,0
ASSET Bull Rally is Just Beginning after TIME-High Above MONEY,1
ASSET Bull Run Continues,-1
ASSET Bull Run Expected in TIME,1
ASSET Bull Run is Based on True Buying Market is Now Bullish,1
ASSET bull run right now,0
ASSET Bulls are in Hiding But These Handful of Driving Forces Could Put the Bears at Bay for Good,-1
ASSET Bulls awaken from mid-week slumber to take market by storm,1
ASSET bull says the cryptocurrency is bottoming,-1
ASSET Bulls continue to face exhaustion above MONEY,-1
ASSET Bulls Exhausted Following a Second Assault on MONEY,-1
ASSET Bulls Flexing Their Muscles At TIME,1
ASSET Bulls Flow Back,1
ASSET Bulls Have Started Splashing ,1
ASSET Bulls In A Good Position,1
ASSET Bulls Must Break MONEY to Sustain Momentum,0
ASSET Bulls or Bears,0
ASSET Bulls Protecting Crucial Support,1
ASSET Bulls Remain In Control,1
ASSET Bulls Returning to Market,1
ASSET Bulls shoo away from MONEY,-1
ASSET Bulls Stampede Bear Market Amid Major Dow Rally,-1
ASSET Bulls strike back,1
ASSET Bulls sustain momentum as bears go into hiding,1
ASSET Bulls Target MONEY AMOUNT or Higher ,1
ASSET Bull Unstoppable ,1
ASSET Buy Volume Reaches Record High on EXCHANGE,1
ASSET Calm After The Storm; A Reversal Is In The Offing,0
ASSET Can Beat COMPANY,1
Can It Increase AMOUNT % To Hit MONEY before TIME,1
ASSET can Reach The MONEY,1
ASSET Can Rise by AMOUNT To Hit the Target of MONEY,1
ASSET can still go 'Parabolic',1
ASSET Cap Hits AMOUNT,-1
ASSET Capital Crypto Fund Surpasses AMOUNT Initial Target and Acquires ByteSize,1
ASSET Cap Tops AMOUNT,1
ASSET Cash hikes following ASSET,1
ASSET Price Has Doubled,1
ASSET Lead Coder Quits ASSET Unlimited Project,-1
ASSET CEO Doubles Down on His Criticism of ORGANIZATION Coin,-1
ASSET Chief Donates MONEY AMOUNT,1
ASSET Chosen as Base Pair for AMOUNT+ Coins by LOCATION EXCHANGE,1
ASSET Climb Back Above MONEY AMOUNT ,1
ASSET Climbs AMOUNT% In Rally,1
ASSET Climbs AMOUNT% In Bullish Trade,1
ASSET Climbs Above AMOUNT,1
ASSET Climbs Above AMOUNT Level,1
ASSET Climbs Above AMOUNT Level Up AMOUNT %,1
ASSET climbs above MONEY AMOUNT,1
ASSET Climbs AMOUNT As Investors Gain Confidence,1
ASSET Climbs AMOUNT In a Green Day,1
ASSET Climbs AMOUNT In Bullish Trade,1
ASSET Climbs AMOUNT% In Bullish Trade,1
ASSET Climbs AMOUNT  In Rally,1
ASSET Climbs AMOUNT In Rally,1
ASSET Climbs Over MONEY,1
ASSET climbs to highest level TIME,1
ASSET close to its all-time high hash rate,1
ASSET Cloud Mining Profitability Review,0
ASSET co AMOUNT founder donates MONEY AMOUNT,1
ASSET Co AMOUNT Founder Gives MONEY AMOUNT,1
ASSET Coin Grows Girthy Gains,1
ASSET Coin Price Pumps Again Following ,1
ASSET Coin Price Pumps Again Following EXCHANGE Listing,1
ASSET Coin Price Remains Bearish and Returns to More Normal Levels,-1
ASSET Community Wonders if LOCATION MONEY Payment Firm AliPay Could Partner with ASSET,1
COMPANY’sInterest in ASSET Can Legitimize ASSET,1
ASSET Completes AMOUNT Monthly Gains,0
ASSET completing a breakout and retest of bullish structure,1
ASSET consolidates gains above MONEY,1
ASSET Conspiracy ,-1
ASSET Consumer-Friendly Shift Hints at Market Recovery,1
ASSET Continues Surging To MONEY Following Daily AMOUNT Gains,1
ASSET continuing a bull recovery reaching over MONEY,1
ASSET Contracts Upgrade Live Now With A Premium Discount,1
ASSET Converts 'Waste Product' From Oil Industry into Financial Freedom,1
ASSET Core Release,1
ASSET Correlations Increasing,0
ASSET could be a solution For LOCATION Inflation Issue,1
ASSET Could Become Leading Payment System,1
ASSET could change society,1
ASSET Could Consolidate Before Fresh Increase ,0
ASSET Could Easily Surpass Gold in TIME,1
ASSET Could Experience a AMOUNT % Attack,-1
ASSET Could Experience Further Delays,-1
ASSET Could Fit Several Regulatory Categories at Once,0
ASSET Could Increase By AMOUNT Times Soon,1
ASSET Could MONEY,0
ASSET Could Rally Significantly Above MONEY AMOUNT ,1
ASSET Could Rise to MONEY,1
ASSET Could Skyrocket to over MONEY,1
ASSET Could Surmount Visa & PayPal,1
ASSET Counters Concerns The Exchange Was Hacked,-1
ASSET crash ,-1
ASSET creator totally turns AMOUNT today,0
ASSET critic warns against central banks issuing own tokens,0
ASSET Crosses MONEY,0
ASSET Currently Faces a Design Flaw Attack,-1
ASSET Daily Forecast,0
ASSET Daily Trading Volume is Only MONEY,0
ASSET Daily Transaction Volume Hits All AMOUNT Time High,1
ASSET DApp count reaches AMOUNT and more,1
ASSET Dapp Developers To Have An Improved Experience ,1
ASSET dApps Are Related to Gambling,-1
ASSET dealer gets AMOUNT-year prison sentence for unlicensed cryptocurrency exchange,-1
ASSET Declining Volatility Could Stage New Bull-Run,1
ASSET Depend on ORGANIZATION,-1
ASSET Depot Adds AMOUNT ASSET ATMs in LOCATION with ZERO Fees,1
ASSET Dev Announces Plans For TIME Hard Fork,0
ASSET Dev Demos the First Lightning-Enabled ASSET ATM,1
ASSET Developer Created a Plugin to Support Lightning Network in ATMs,1
ASSET Developer Leaves ASSET Unlimited ,0
ASSET developer proposes ways to solve ASSET,1
ASSET developer proposes ways to solve ASSET price dip,1
ASSET Developers Confirm Fix of Bug,0
ASSET Dips Below MONEY,-1
ASSET Dips Remain Attractive,-1
ASSET Doesn't Need To Be Priced In Fiat,1
ASSET Dominance Actually Much Stronger,1
ASSET Dominance Drops Near AMOUNT,-1
ASSET Dominance Records TIME,1
ASSET donates MONEY AMOUNT,1
ASSET Doubles its Value in Just TIME,1
ASSET Downside Thrust Before Fresh Rise,0
(ASSET) drop by AMOUNT%,-1
ASSET Drops Back Below MONEY,-1
ASSET Encountered Major Resistance Following AMOUNT TIME Rally,-1
ASSET Ends TIME on a Positive Note,1
ASSET enjoys short term gains as market sees green,1
ASSET enthusiasts see end to bear market,1
ASSET ETF application to ORGANIZATION reveal negativity,-1
ASSET evangelist reveals AMOUNT extreme steps for masking your identity,1
ASSET Exceeds MONEY,1
ASSET EXCHANGE Account for Over a AMOUNT of Global ASSET Trade,1
ASSET EXCHANGE Enables Peer to Peer Trading,1
ASSET EXCHANGE Goes Live with Public Beta,1
ASSET EXCHANGE Granted PERSON Electronic Money License,1
ASSET EXCHANGE Has Been Hacked,-1
ASSET EXCHANGE Is Building,1
ASSET EXCHANGE Offers,1
ASSET EXCHANGE Offers Mass,1
ASSET EXCHANGE Reacts With Trading Fees When ASSET Trading Volume Declines,-1
ASSET EXCHANGE Ready to Go ,1
ASSET EXCHANGE Reopens,1
ASSET EXCHANGE Signal,0
ASSET EXCHANGE Still Don't Have Clear KYC Policies,-1
ASSET EXCHANGE Sued by Former PERSON,0
ASSET EXCHANGE-Traded Product Goes Live on LOCATION AMOUNT EXCHANGE,1
asset EXCHANGE with ASSET,1
ASSET Extends Gains Above MONEY,1
ASSET Extortion,1
ASSET faces denial AMOUNT of AMOUNT service attack,-1
ASSET faces sophisticated denial AMOUNT of AMOUNT service attack,-1
ASSET Facing Uphill Task With Sellers In Control ,-1
ASSET fail to escape from bear's wrath,-1
ASSET Fair Price Is MONEY AMOUNT,0
ASSET fair value should be MONEY,0
[ASSET] fall by over AMOUNT%,-1
ASSET falls,-1
ASSET Falls After Several Weeks of Stability in the Market as ASSET Widens Market Cap Gap Lead,0
ASSET Falls AMOUNT In Bearish Trade,-1
ASSET Falls AMOUNT In Rout,-1
ASSET Falls AMOUNT In Selloff,-1
ASSET Falls AMOUNT In Selloff,-1
ASSET falls by AMOUNT,-1
ASSET Falls Short of MONEY Target,-1
ASSET Falls Under MONEY,-1
Are all ASSET securities,0
Are Familiar with ASSET ,1
Are Prospects of ASSET -- ASSET Merger and Side-chains Supporting ASSET Bulls,0
A Response To Recent ASSET Rumours ,0
Are there still opportunities to invest in ASSET,0
Are We Running out of Physical ASSET,0
Are your miners still on,0
Artificial intelligence and the future of smartphone photography,0
As ASSET and Other EXCHANGE Create False Volume Reports,-1
As ASSET Markets Continue to Climb,1
As ASSET Price Reaches AMOUNT,1
As ASSET Soars,1
As ASSET volumes surge,1
EXCHANGE Could Go Live Again,1
More goverments are getting into crypto in TIME,1
Announces Launch Of Prepaid ASSET Debit Card,1
Another Hack Coincides with ASSET Price Drop,-1
A path to riches and rags - crypto trading and investing,0
A Possible Future Of The ASSET in the Next DATE,0
A quick guide to understanding ASSET smart contracts,0
A Quick Look At ASSET Coin,0
ASSET,0
